"attended_clean","interview_date_mo","client_name_clean","industry_clean","location_clean","position_to_be_closed_clean","gender_clean","current_location_clean","job_location_clean","interview_venue_clean","marital_clean","interview_type_clean","candidate_native_location_clean","skillset_clean","q_start_time_clean","q_unsch_mtgs_clean","q_call_3hrs_clean","q_alt_number_clean","q_resume_clean","q_venue_clean","q_call_letter_clean","q_total","name","fold","interview_date_mo_te","industry_clean_te","location_clean_te","position_to_be_closed_clean_te","gender_clean_te","current_location_clean_te","job_location_clean_te","interview_venue_clean_te","marital_clean_te","interview_type_clean_te","candidate_native_location_clean_te","skillset_clean_te","q_start_time_clean_te","q_unsch_mtgs_clean_te","q_call_3hrs_clean_te","q_alt_number_clean_te","q_resume_clean_te","q_venue_clean_te","q_call_letter_clean_te","q_total_te"
"1","4","STANDARD CHARTERED BANK","BFSI","BANGALORE","ROUTINE","MALE","BANGALORE","BANGALORE","BANGALORE","SINGLE","WALKIN","BANGALORE","FRESHER","1","1","1","1","1","1","1","7","Candidate 229",1,0.6640786210695903,0.6334037744438235,0.6800466849418458,0.6148876825582634,0.6405571156932462,0.6800466849418458,0.6849119544029236,0.6877345350480849,0.6385729042709976,0.5588154631748534,0.7116976686886379,0.6640786210695903,0.7158993493609068,0.7081557560558162,0.7031732712753516,0.7072240629624226,0.706955522867654,0.7075568819391556,0.7122966504196951,0.7282653460878251
"1","4","STANDARD CHARTERED BANK","BFSI","BANGALORE","ROUTINE","MALE","BANGALORE","BANGALORE","BANGALORE","SINGLE","WALKIN","BANGALORE","FRESHER","1","1","1","1","1","1","1","7","Candidate 232",0,0.6303058383593688,0.6536421999310246,0.6596909281471431,0.6379427337718153,0.6433780942887676,0.6596909281471431,0.6531286611821917,0.6660268740804045,0.6590698208508577,0.5849554031784252,0.6947307283656542,0.6975731056266361,0.7456456679849127,0.727024828091459,0.7171075428716565,0.7286842167377472,0.7279824623517823,0.7257894798956419,0.7379907044334967,0.7652474625611363
"1","4","STANDARD CHARTERED BANK","BFSI","BANGALORE","ROUTINE","MALE","BANGALORE","BANGALORE","BANGALORE","MARRIED","WALKIN","BANGALORE","FRESHER","1","1","1","1","1","1","1","7","Candidate 235",2,0.6632660700197088,0.6450406787359431,0.7042612352090722,0.6352138951575138,0.6417150870426928,0.7042612352090722,0.6999466994774243,0.7057318234443664,0.6066286844309134,0.5919387199960905,0.7140651567776998,0.7057318234443664,0.7154823903377905,0.6978715614356328,0.6860773957985781,0.7019624221139895,0.7017670657351153,0.6988885563361986,0.6995644225633091,0.7263891004396715
"1","4","STANDARD CHARTERED BANK","BFSI","BANGALORE","ROUTINE","MALE","BANGALORE","BANGALORE","BANGALORE","SINGLE","WALKIN","BANGALORE","FRESHER","1","1","1","1","1","1","1","7","Candidate 236",2,0.6571707249994146,0.6389453337156489,0.6981658901887781,0.6291185501372196,0.6356197420223986,0.6981658901887781,0.6938513544571301,0.6996364784240722,0.6538917975730084,0.5858433749757963,0.7079698117574056,0.6996364784240722,0.7093870453174963,0.6917762164153386,0.6799820507782839,0.6958670770936953,0.6956717207148211,0.6927932113159044,0.6934690775430149,0.7202937554193773
"1","4","STANDARD CHARTERED BANK","BFSI","BANGALORE","ROUTINE","MALE","BANGALORE","BANGALORE","BANGALORE","SINGLE","WALKIN","BANGALORE","FRESHER","1","1","1","1","1","1","1","7","Candidate 237",0,0.6259283778796325,0.6492647394512883,0.6553134676674068,0.633565273292079,0.6390006338090313,0.6553134676674068,0.6487512007024554,0.6616494136006682,0.6546923603711214,0.5805779426986889,0.6903532678859179,0.6931956451468998,0.7412682075051764,0.7226473676117227,0.7127300823919202,0.7243067562580109,0.723605001872046,0.7214120194159056,0.7336132439537604,0.7608700020814
"1","4","STANDARD CHARTERED BANK","BFSI","BANGALORE","ROUTINE","MALE","BANGALORE","BANGALORE","BANGALORE","SINGLE","WALKIN","BANGALORE","FRESHER","1","1","1","1","1","1","1","7","Candidate 238",0,0.6145388624796996,0.6378752240513553,0.6439239522674739,0.6221757578921461,0.6276111184090983,0.6439239522674739,0.6373616853025225,0.6502598982007353,0.6433028449711885,0.569188427298756,0.678963752485985,0.6818061297469669,0.7298786921052435,0.7112578522117897,0.7013405669919872,0.712917240858078,0.7122154864721131,0.7100225040159727,0.7222237285538274,0.749480486681467
"1","4","STANDARD CHARTERED BANK","BFSI","BANGALORE","ROUTINE","MALE","BANGALORE","BANGALORE","BANGALORE","SINGLE","SCHEDULED_WALKIN","BANGALORE","KYC","1","1","1","1","1","1","1","7","Candidate 242",1,0.6704102365175882,0.6397353898918214,0.6863783003898438,0.6212192980062614,0.6468887311412442,0.6863783003898438,0.6912435698509216,0.6940661504960829,0.6449045197189955,0.6179411007151191,0.7180292841366359,0.585138918688131,0.7222309648089048,0.7144873715038141,0.7095048867233495,0.7135556784104206,0.7132871383156519,0.7138884973871535,0.7186282658676931,0.7345969615358231
"1","4","STANDARD CHARTERED BANK","BFSI","BANGALORE","ROUTINE","MALE","BANGALORE","BANGALORE","BANGALORE","MARRIED","SCHEDULED_WALKIN","CHENNAI","KYC","0","0","0","0","0","0","0","0","Candidate 246",0,0.6202584157118926,0.6435947772835483,0.6496435054996669,0.627895311124339,0.6333306716412913,0.6496435054996669,0.6430812385347154,0.6559794514329282,0.6140214094748864,0.6352927426433256,0.5916192502306218,0.5761015828226653,0.377335018942342,0.39337363619553417,0.41360278048482885,0.404886794090271,0.39474069019416713,0.4012341966876736,0.3851398615749336,0.4182172136706906
"1","4","STANDARD CHARTERED BANK","BFSI","BANGALORE","ROUTINE","MALE","BANGALORE","BANGALORE","BANGALORE","MARRIED","SCHEDULED_WALKIN","OTHER","KYC","1","1","1","1","1","1","1","7","Candidate 247",2,0.6510377301092016,0.6328123388254359,0.692032895298565,0.6229855552470066,0.6294867471321856,0.692032895298565,0.6877183595669171,0.6935034835338592,0.5944003445204062,0.6262903687797609,0.6732420456253625,0.6206221276016558,0.7032540504272833,0.6856432215251256,0.6738490558880709,0.6897340822034823,0.6895387258246081,0.6866602164256914,0.6873360826528019,0.7141607605291643
"1","4","STANDARD CHARTERED BANK","BFSI","BANGALORE","ROUTINE","FEMALE","BANGALORE","BANGALORE","BANGALORE","SINGLE","SCHEDULED_WALKIN","CHENNAI","KYC","0","0","0","0","0","0","0","0","Candidate 249",2,0.6640240432138312,0.6457986519300655,0.7050192084031947,0.6359718683516362,0.6345889701922078,0.7050192084031947,0.7007046726715467,0.7064897966384888,0.660745115787425,0.6392766818843905,0.5749829473234204,0.6336084407062854,0.43054042954988114,0.4532983072767866,0.484430973109077,0.4524357425844347,0.44786910698331633,0.4585445911590367,0.4547656587074543,0.4801740071648045
"1","4","STANDARD CHARTERED BANK","BFSI","BANGALORE","ROUTINE","MALE","BANGALORE","BANGALORE","BANGALORE","MARRIED","SCHEDULED_WALKIN","OTHER","KYC","1","1","1","1","1","1","1","7","Candidate 251",2,0.649848498236643,0.6316231069528773,0.6908436634260064,0.621796323374448,0.628297515259627,0.6908436634260064,0.6865291276943585,0.6923142516613006,0.5932111126478476,0.6251011369072023,0.6720528137528039,0.6194328957290972,0.7020648185547247,0.684453989652567,0.6726598240155123,0.6885448503309237,0.6883494939520495,0.6854709845531328,0.6861468507802433,0.7129715286566057
